,year,month,day,daysince,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),shortwave_radiation_sum (MJ/m²),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u
482,2022,11,30,694,30.6,25.1,37.3,30.3,17.04,0.0,7.8,18.0,203.0,3.61,0,0.9670459389139431,0.2546019482055276,-0.9930684569549263,-0.1175373974578376,0,0,0,0,0,0,0,1,0,0
483,2022,12,1,695,30.8,25.1,37.5,30.2,19.83,0.0,7.4,18.4,217.0,4.12,0,0.9670459389139431,0.2546019482055276,-0.9935718556765875,-0.11320321376790694,0,0,0,0,0,0,0,1,0,0
484,2022,12,2,696,30.0,25.7,37.0,31.2,17.6,0.0,4.8,16.9,211.0,3.66,0,0.9670459389139431,0.2546019482055276,-0.9935718556765875,-0.11320321376790694,0,0,0,0,0,0,0,1,0,0
485,2022,12,3,697,30.8,26.1,38.1,31.6,20.5,0.0,6.9,18.0,159.0,4.31,0,0.9681476403781077,0.2503800040544415,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,1,0,0
486,2022,12,4,698,29.8,26.1,37.3,32.5,20.77,0.0,4.8,16.9,18.0,4.23,0,0.9681476403781077,0.2503800040544415,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,1,0,0
487,2022,12,5,699,31.0,25.6,37.9,31.0,17.23,0.0,10.2,27.0,336.0,3.53,0,0.9681476403781077,0.2503800040544415,-0.9945218953682734,-0.10452846326765336,0,0,0,0,0,0,0,1,0,0
488,2022,12,6,700,32.0,26.0,39.8,31.6,22.13,0.0,7.6,17.3,192.0,4.63,0,0.9692309097067544,0.24615329302899316,-0.9945218953682734,-0.10452846326765336,0,0,0,0,0,0,0,1,0,0
489,2022,12,7,701,32.6,25.7,41.1,31.5,21.7,0.0,7.8,18.0,190.0,4.58,0,0.9692309097067544,0.24615329302899316,-0.9949685182509117,-0.10018806161207644,0,0,0,0,0,0,0,1,0,0
490,2022,12,8,702,32.9,26.6,40.6,32.6,25.33,0.0,5.9,15.8,297.0,5.29,0,0.9692309097067544,0.24615329302899316,-0.9949685182509117,-0.10018806161207644,0,0,0,0,0,0,0,1,0,0
491,2022,12,9,703,33.2,26.5,40.0,31.4,23.17,0.0,10.5,16.9,268.0,4.94,0,0.9702957262759965,0.2419218955996679,-0.9953961983671787,-0.09584575252022441,0,0,0,0,0,0,0,1,0,0
492,2022,12,10,704,32.6,26.3,39.8,31.5,24.79,0.0,9.4,17.6,202.0,5.2,0,0.9702957262759965,0.2419218955996679,-0.9953961983671787,-0.09584575252022441,0,0,0,0,0,0,0,1,0,0
493,2022,12,11,705,33.0,26.8,40.9,32.7,25.28,0.0,6.8,16.2,180.0,5.33,0,0.9702957262759965,0.2419218955996679,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,1,0,0
494,2022,12,12,706,32.9,26.0,40.5,31.8,24.12,0.0,5.9,15.8,133.0,5.07,0,0.9713420698132614,0.2376858923261731,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,1,0,0
495,2022,12,13,707,32.5,26.7,40.6,32.3,22.6,0.0,7.6,16.2,243.0,4.74,0,0.9713420698132614,0.2376858923261731,-0.9961946980917455,-0.08715574274765825,0,0,0,0,0,0,0,1,0,0
496,2022,12,14,708,31.0,25.9,37.3,31.4,16.93,0.0,6.1,16.2,52.0,3.6,0,0.9723699203976766,0.23344536385590547,-0.9961946980917455,-0.08715574274765825,0,0,0,0,0,0,0,1,0,0
497,2022,12,15,709,32.3,25.6,38.9,30.8,17.74,0.0,9.7,19.4,180.0,3.81,0,0.9723699203976766,0.23344536385590547,-0.9965655024977614,-0.08280820751220469,0,0,0,0,0,0,0,1,0,0
498,2022,12,16,710,31.1,25.8,37.5,31.1,15.3,0.0,6.6,19.8,182.0,3.28,0,0.9733792584604485,0.22920039092241426,-0.9965655024977614,-0.08280820751220469,0,0,0,0,0,0,0,1,0,0
499,2022,12,17,711,31.9,25.2,39.0,30.2,22.17,0.0,8.3,18.4,218.0,4.62,0,0.9733792584604485,0.22920039092241426,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,1,0,0
500,2022,12,18,712,32.7,25.3,39.8,30.9,23.3,0.0,6.7,18.0,304.0,4.89,0,0.9743700647852352,0.22495105434386492,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,1,0,0
501,2022,12,19,713,30.8,26.1,39.0,31.5,22.32,0.0,7.6,17.6,280.0,4.59,0,0.9743700647852352,0.22495105434386492,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,1,0,0
502,2022,12,20,714,32.3,25.4,40.2,31.1,23.27,0.0,6.4,22.3,239.0,4.85,0,0.9753423205085127,0.22069743502150108,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,1,0,0
503,2022,12,21,715,32.9,25.8,39.4,31.5,22.18,0.0,13.3,28.1,285.0,4.63,0,0.9753423205085127,0.22069743502150108,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,1,0,0
504,2022,12,22,716,31.1,26.1,35.6,30.5,14.35,0.0,16.5,36.7,277.0,3.29,0,0.9762960071199334,0.2164396139381029,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,1,0,0
505,2021,8,2,211,29.2,24.6,35.1,28.6,18.27,0.0,12.8,33.1,183.0,3.57,0,0.992004949679715,0.12619896913582973,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
506,2021,8,3,212,30.5,24.7,37.7,29.4,19.95,0.0,11.8,31.7,179.0,3.88,0,0.992004949679715,0.12619896913582973,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
507,2021,8,4,213,30.2,25.1,38.3,30.3,21.2,0.0,9.0,23.8,173.0,4.23,0,0.992004949679715,0.12619896913582973,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
508,2021,8,5,214,30.3,25.0,37.7,29.7,21.8,0.0,9.4,24.8,177.0,4.37,0,0.9914448613738104,0.1305261922200517,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
509,2021,8,6,215,30.3,24.5,38.8,30.0,21.27,0.0,5.4,22.0,140.0,4.3,0,0.9914448613738104,0.1305261922200517,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
510,2021,8,7,216,30.2,25.2,38.0,30.9,21.64,0.0,6.5,25.6,58.0,4.3,0,0.9914448613738104,0.1305261922200517,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
511,2021,8,8,217,29.9,25.7,38.0,31.9,21.21,0.0,6.8,20.9,166.0,4.25,0,0.9914448613738104,0.1305261922200517,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
512,2021,8,9,218,30.8,25.3,38.8,30.9,20.44,0.0,5.5,22.3,164.0,4.11,0,0.9908658973868822,0.13485093027372308,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
513,2021,8,10,219,29.8,24.6,36.2,28.7,21.8,0.0,11.9,31.0,179.0,4.37,0,0.9908658973868822,0.13485093027372308,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
514,2021,8,11,220,30.4,23.4,36.0,27.2,22.06,0.0,11.7,31.7,182.0,4.5,0,0.9908658973868822,0.13485093027372308,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
515,2021,8,12,221,30.6,24.9,37.0,29.4,18.87,0.0,13.4,40.3,178.0,3.83,0,0.9902680687415703,0.1391731009600657,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
516,2021,8,13,222,30.6,25.1,37.3,29.9,21.31,0.0,10.7,28.8,181.0,4.19,0,0.9902680687415703,0.1391731009600657,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
517,2021,8,14,223,30.7,25.3,37.9,30.4,21.27,0.0,9.8,23.0,185.0,4.3,0,0.9902680687415703,0.1391731009600657,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
518,2021,8,15,224,30.4,24.3,39.1,29.3,22.52,0.0,7.2,27.4,182.0,4.52,0,0.9896513868196702,0.1434926219911793,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
519,2021,8,16,225,30.8,24.4,37.7,29.3,22.08,0.0,9.5,25.2,180.0,4.47,0,0.9896513868196702,0.1434926219911793,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
520,2021,8,17,226,30.9,24.6,37.6,29.3,22.71,0.0,10.5,31.0,183.0,4.63,0,0.9890158633619168,0.14780941112961077,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
521,2021,8,18,227,30.4,25.0,37.5,30.2,21.67,0.0,10.5,26.3,180.0,4.47,0,0.9890158633619168,0.14780941112961077,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
522,2021,8,19,228,30.1,25.0,36.1,29.4,20.73,0.0,11.5,28.8,187.0,4.22,0,0.9890158633619168,0.14780941112961077,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
523,2021,8,20,229,30.1,24.7,35.8,29.1,19.76,0.0,10.1,29.2,183.0,4.07,0,0.9883615104677607,0.1521233861899168,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
524,2021,8,21,230,30.7,24.6,36.9,29.3,21.7,0.0,11.0,30.2,184.0,4.41,0,0.9883615104677607,0.1521233861899168,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
525,2021,8,22,231,31.2,24.5,37.1,29.2,22.95,0.0,13.1,36.0,185.0,4.68,0,0.9876883405951378,0.15643446504023092,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
526,2021,8,23,232,30.4,24.2,35.4,28.4,22.92,0.0,14.5,35.6,183.0,4.59,0,0.9876883405951378,0.15643446504023092,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
527,2021,8,24,233,30.2,24.0,35.2,28.2,22.57,0.0,15.9,37.8,186.0,4.49,0,0.9869963665602319,0.1607425656038261,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
528,2021,8,25,234,30.4,23.6,35.3,26.9,23.88,0.0,15.4,42.5,186.0,4.83,0,0.9869963665602319,0.1607425656038261,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,1,0,0,0
529,2021,8,26,235,30.0,22.6,34.8,25.6,23.6,0.0,14.6,41.4,190.0,4.62,0,0.9862856015372313,0.16504760586067782,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
530,2021,8,27,236,29.4,23.8,34.8,27.7,22.76,0.0,16.0,39.6,186.0,4.43,0,0.9862856015372313,0.16504760586067782,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
531,2021,8,28,237,30.6,24.2,36.9,28.5,22.06,0.0,11.8,34.6,180.0,4.52,0,0.9855560590580777,0.16934950384902475,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
532,2021,8,29,238,30.9,24.9,36.7,29.9,22.96,0.0,13.8,37.8,184.0,4.74,0,0.9855560590580777,0.16934950384902475,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
533,2021,8,30,239,31.0,25.2,38.0,29.8,22.36,0.0,10.8,34.2,180.0,4.64,0,0.984807753012208,0.17364817766693041,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
534,2021,8,31,240,31.6,24.2,37.7,28.3,24.26,0.0,10.7,30.2,187.0,4.93,0,0.984807753012208,0.17364817766693041,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
535,2021,9,1,240,30.9,24.2,37.0,28.2,24.66,0.0,12.3,31.3,185.0,5.01,0,0.9840406976462909,0.17794354547384178,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
536,2021,9,2,241,29.6,23.4,34.2,26.8,23.15,0.0,16.3,41.4,189.0,4.58,0,0.9840406976462909,0.17794354547384178,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
537,2021,9,3,242,29.5,24.0,34.1,27.5,23.25,0.0,16.6,43.9,188.0,4.64,0,0.9832549075639546,0.18223552549214744,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
538,2021,9,4,243,29.2,23.9,34.1,27.8,21.18,0.0,13.9,36.4,190.0,4.22,0,0.9832549075639546,0.18223552549214744,-0.9840406976462908,-0.17794354547384236,0,0,0,0,0,0,1,0,0,0
539,2021,9,5,244,31.6,24.4,37.9,28.3,23.97,0.0,12.6,36.7,188.0,4.94,0,0.9824503977255098,0.18652403600873457,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
540,2021,9,6,245,31.6,24.7,39.2,29.2,23.27,0.0,10.1,29.9,179.0,4.77,0,0.9824503977255098,0.18652403600873457,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
541,2021,9,7,246,31.2,25.2,37.0,30.4,21.96,0.0,12.6,41.8,181.0,4.61,0,0.981627183447664,0.19080899537654492,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
542,2021,9,8,247,32.2,25.3,36.7,30.0,23.26,0.0,12.9,40.7,178.0,5.1,0,0.981627183447664,0.19080899537654492,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
543,2021,9,9,248,31.1,24.6,37.7,29.3,24.04,0.0,9.4,28.8,179.0,4.99,0,0.9807852804032304,0.19509032201612833,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
544,2021,9,10,249,31.3,24.7,38.6,29.9,19.93,0.0,11.3,28.8,182.0,4.16,0,0.9799247046208296,0.1993679344171974,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
545,2021,9,11,250,29.8,25.1,35.5,30.4,14.99,0.0,8.3,26.3,185.0,3.08,0,0.9799247046208296,0.1993679344171974,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
546,2021,9,12,251,29.1,24.9,36.7,30.3,9.8,0.0,6.0,21.2,151.0,2.06,0,0.9790454724845838,0.20364175114017766,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
547,2021,9,13,252,27.6,25.2,34.7,31.4,12.14,0.0,9.4,32.0,47.0,2.33,0,0.9790454724845838,0.20364175114017766,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
548,2021,9,14,253,31.2,24.8,40.0,30.5,23.25,0.0,5.5,25.2,183.0,4.68,0,0.9781476007338056,0.20791169081775945,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
549,2021,9,15,254,31.0,24.6,39.6,30.1,24.17,0.0,9.7,25.6,182.0,4.78,0,0.9781476007338056,0.20791169081775945,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
550,2021,9,16,255,31.6,25.2,39.6,30.1,24.27,0.0,10.7,27.0,179.0,4.9,0,0.9772311064626789,0.21217767215644634,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
551,2021,9,17,256,30.9,25.0,37.8,29.8,24.18,0.0,14.9,35.6,179.0,4.92,0,0.9762960071199334,0.2164396139381029,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
552,2021,9,18,257,30.7,25.4,38.3,30.2,24.06,0.0,12.6,34.2,179.0,4.83,0,0.9762960071199334,0.2164396139381029,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
553,2021,9,19,258,30.7,25.0,37.4,29.8,25.29,0.0,13.7,37.4,184.0,5.07,0,0.9753423205085127,0.22069743502150108,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
554,2021,9,20,259,29.8,25.0,36.1,29.5,21.59,0.0,11.5,38.5,184.0,4.2,0,0.9753423205085127,0.22069743502150108,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
555,2021,9,21,260,30.0,25.5,36.6,30.8,17.8,0.0,8.3,23.4,186.0,3.64,0,0.9743700647852352,0.22495105434386492,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
556,2021,9,23,262,30.1,25.1,36.3,30.3,12.27,0.0,7.9,31.7,178.0,2.69,0,0.9733792584604485,0.22920039092241426,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
557,2021,9,24,263,31.4,25.3,39.4,31.3,19.73,0.0,6.6,26.3,187.0,4.03,0,0.9723699203976766,0.23344536385590547,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
558,2021,9,25,264,30.2,24.6,37.5,30.0,23.09,0.0,8.8,22.0,173.0,4.7,0,0.9723699203976766,0.23344536385590547,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
559,2021,9,26,265,30.8,25.6,38.5,31.0,25.05,0.0,11.9,28.8,180.0,5.11,0,0.9713420698132614,0.2376858923261731,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
560,2021,9,27,266,31.1,25.3,37.9,29.8,25.9,0.0,12.7,35.3,182.0,5.21,0,0.9713420698132614,0.2376858923261731,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
561,2021,9,28,267,29.8,24.3,35.9,28.2,24.12,0.0,13.6,37.1,188.0,4.77,0,0.9702957262759965,0.2419218955996679,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
562,2021,9,29,268,30.7,24.4,38.5,29.0,25.13,0.0,11.9,30.6,186.0,4.9,0,0.9702957262759965,0.2419218955996679,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
563,2021,9,30,269,30.0,24.7,37.3,29.6,24.4,0.0,12.2,32.8,186.0,4.76,0,0.9692309097067544,0.24615329302899316,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
564,2021,10,1,270,29.9,24.5,36.5,29.2,25.06,0.0,14.1,33.8,189.0,4.88,0,0.9681476403781077,0.2503800040544415,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
565,2021,10,2,271,30.5,24.4,37.7,28.6,25.92,0.0,11.4,30.2,194.0,5.21,0,0.9681476403781077,0.2503800040544415,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
566,2021,10,3,272,30.4,24.3,37.2,28.3,24.75,0.0,12.3,32.0,187.0,5.09,0,0.9670459389139431,0.2546019482055276,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
567,2021,10,4,273,30.0,24.9,35.8,29.3,23.95,0.0,12.5,33.5,192.0,4.93,0,0.9670459389139431,0.2546019482055276,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
568,2021,10,5,274,30.0,24.8,36.1,29.0,22.67,0.0,15.6,37.8,191.0,4.67,0,0.9659258262890683,0.25881904510252074,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
569,2021,10,6,275,29.2,24.6,34.6,27.9,24.27,0.0,15.1,42.8,189.0,4.94,0,0.9659258262890683,0.25881904510252074,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
570,2021,10,7,276,31.2,22.8,37.2,26.2,26.73,0.0,12.0,31.0,191.0,5.49,0,0.9647873238288129,0.26303121445797495,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
571,2021,10,8,277,30.7,23.8,36.8,27.1,26.49,0.0,15.2,37.8,190.0,5.31,0,0.9647873238288129,0.26303121445797495,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
572,2021,10,9,278,31.1,24.1,37.4,27.8,25.99,0.0,15.6,37.4,189.0,5.25,0,0.963630453208623,0.26723837607825696,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
573,2021,10,10,279,31.2,24.7,37.9,28.9,26.16,0.0,14.9,38.2,192.0,5.33,0,0.963630453208623,0.26723837607825696,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
574,2021,10,11,280,30.5,23.6,37.0,27.6,26.54,0.0,16.4,36.4,194.0,5.35,0,0.9624552364536473,0.2714404498650743,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
575,2021,10,12,281,30.8,23.9,37.4,27.8,27.56,0.0,13.2,33.5,196.0,5.59,0,0.9624552364536473,0.2714404498650743,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
576,2021,10,13,282,30.4,23.2,37.0,26.6,27.43,0.0,13.5,32.8,195.0,5.58,0,0.9612616959383189,0.27563735581699916,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
577,2021,10,14,283,30.7,23.5,37.8,27.1,25.88,0.0,10.9,28.8,190.0,5.23,0,0.9612616959383189,0.27563735581699916,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
578,2021,10,15,284,32.1,24.3,40.3,28.7,25.39,0.0,9.5,26.3,192.0,5.31,0,0.9612616959383189,0.27563735581699916,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
579,2021,10,16,285,32.0,25.3,40.1,30.5,25.72,0.0,9.3,27.0,194.0,5.35,0,0.9600498543859287,0.27982901403099203,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
580,2021,10,17,286,32.4,25.7,41.4,31.2,25.09,0.0,9.7,30.2,189.0,5.03,0,0.9600498543859287,0.27982901403099203,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
581,2021,10,18,287,32.0,24.7,41.7,30.6,25.58,0.0,8.7,33.1,45.0,5.14,0,0.958819734868193,0.28401534470392253,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
582,2021,10,19,288,32.8,25.6,41.7,31.7,24.96,0.0,10.0,24.8,186.0,5.15,0,0.958819734868193,0.28401534470392253,-0.9799247046208296,-0.1993679344171973,0,0,0,0,0,0,1,0,0,0
583,2021,10,20,289,33.1,25.9,41.6,31.5,25.34,0.0,11.7,35.3,190.0,5.24,0,0.9575713608048144,0.2881962681340894,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
584,2021,10,21,290,33.5,26.3,42.5,32.0,26.02,0.0,10.9,32.0,189.0,5.51,0,0.9575713608048144,0.2881962681340894,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
585,2021,10,22,291,32.2,26.0,41.3,31.2,25.91,0.0,12.2,32.8,185.0,5.36,0,0.9575713608048144,0.2881962681340894,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
586,2021,10,23,292,33.0,26.1,40.3,31.4,26.82,0.0,12.6,29.9,194.0,5.79,0,0.9563047559630354,0.29237170472273677,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
587,2021,10,24,293,32.1,24.9,40.3,29.8,27.2,0.0,10.0,28.4,196.0,5.73,0,0.9563047559630354,0.29237170472273677,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
588,2021,10,25,294,32.7,25.6,41.0,30.8,27.45,0.0,10.8,28.1,196.0,5.83,0,0.9563047559630354,0.29237170472273677,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
589,2021,10,26,295,31.6,25.5,39.5,30.4,26.0,0.0,9.0,26.3,187.0,5.36,0,0.9550199444571865,0.29654157497557115,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
590,2021,10,27,296,30.1,25.6,38.8,31.5,20.94,0.0,8.3,27.7,189.0,4.19,0,0.9550199444571865,0.29654157497557115,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
591,2021,10,28,297,32.4,25.3,41.0,30.7,24.05,0.0,8.7,23.4,187.0,4.93,0,0.9550199444571865,0.29654157497557115,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
592,2021,10,29,298,32.1,25.9,40.1,31.4,23.5,0.0,12.3,28.4,192.0,4.79,0,0.9537169507482268,0.3007057995042733,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
593,2021,10,30,299,30.0,25.8,37.0,30.9,19.35,0.0,10.0,24.1,202.0,3.86,0,0.9537169507482268,0.3007057995042733,-0.9807852804032303,-0.19509032201612866,0,0,0,0,0,0,1,0,0,0
594,2021,10,31,300,31.1,25.3,39.7,31.3,22.7,0.0,8.2,25.2,179.0,4.68,0,0.9537169507482268,0.3007057995042733,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
595,2021,11,1,300,28.7,25.3,36.7,31.2,15.4,0.0,6.6,29.2,128.0,3.16,0,0.9537169507482268,0.3007057995042733,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
596,2021,11,2,301,31.5,25.4,39.6,30.9,21.61,0.0,9.7,25.6,186.0,4.33,0,0.9537169507482268,0.3007057995042733,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
597,2021,11,3,302,32.2,24.9,42.9,30.6,26.7,0.0,8.7,24.5,168.0,5.53,0,0.9523957996432784,0.3048642990280109,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
598,2021,11,4,303,31.9,25.2,40.3,31.1,19.04,0.0,9.0,23.4,177.0,3.92,0,0.9523957996432784,0.3048642990280109,-0.9816271834476639,-0.19080899537654547,0,0,0,0,0,0,1,0,0,0
599,2021,11,5,304,31.2,25.3,40.0,31.2,18.04,0.0,10.0,34.6,29.0,3.62,0,0.9523957996432784,0.3048642990280109,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
600,2021,11,6,305,31.9,25.7,40.9,31.8,25.54,0.0,6.9,27.4,79.0,5.2,0,0.9523957996432784,0.3048642990280109,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
601,2021,11,7,306,32.4,25.4,41.3,31.1,27.53,0.0,5.2,25.2,129.0,5.73,0,0.9523957996432784,0.3048642990280109,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
602,2021,11,8,307,31.2,25.4,39.6,31.5,23.71,0.0,7.3,23.4,215.0,4.91,0,0.9523957996432784,0.3048642990280109,-0.9824503977255097,-0.18652403600873468,0,0,0,0,0,0,1,0,0,0
603,2021,11,9,308,32.4,26.1,41.5,32.6,22.04,0.0,6.5,24.8,192.0,4.57,0,0.9510565162951535,0.30901699437494745,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
604,2021,11,10,309,32.3,25.7,41.9,31.1,20.37,0.0,10.5,32.0,191.0,4.23,0,0.9510565162951535,0.30901699437494745,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
605,2021,11,11,310,30.4,25.2,38.0,29.9,12.36,0.0,11.3,29.9,190.0,2.57,0,0.9510565162951535,0.30901699437494745,-0.9832549075639545,-0.18223552549214778,0,0,0,0,0,0,1,0,0,0
