,snowfall_sum (cm),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,daysince,sinday,cosday,sindmo,cosdmo,year,sinrise,cosrise,sinset,cosset,city_b,city_le,city_lh,city_p,city_q,city_sa,city_si,city_su,city_t,city_u,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),cloudcover (%),cloudcover_low (%),cloudcover_high (%),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windgusts_10m (km/h),vapor_pressure_deficit (kPa),temp_2m_diff,app_temp_diff,soil_temp,soil_moist,windspeed,winddirect
1196,0.0,19.1,3.21,0,1501,0.48530196253108315,-0.874346616144581,0.21781355874885133,0.9759903962771154,2022,0.984807753012208,0.17364817766693041,-0.9981347984218669,-0.06104853953485769,0,0,0,0,0,0,0,0,0,1,27.45,81.33333333333333,23.979166666666668,32.44166666666667,1007.6166666666668,982.35,88.70833333333333,12.916666666666666,99.29166666666669,168.20833333333334,101.58333333333331,87.19166666666666,13.633333333333333,0.6829166666666667,2.5,3.5000000000000036,27.151041666666668,0.10388541666666662,8.491666666666667,108.54166666666666
1197,0.0,16.6,3.07,0,1502,0.299363122973368,-0.9541392564000457,0.23426646067208015,0.9721724257579911,2022,0.984807753012208,0.17364817766693041,-0.9978589232386035,-0.06540312923014362,0,0,0,0,0,0,0,0,0,1,27.34166666666667,86.375,24.8375,33.0625,1007.7333333333332,982.45,85.5,17.208333333333332,95.29166666666669,171.875,84.83333333333333,110.34166666666664,12.329166666666666,0.505,2.3999999999999986,3.5000000000000036,27.09375,0.10504166666666663,6.975,223.625
1198,0.0,24.5,1.75,0,1503,0.1011683219874506,-0.9948693233918933,0.2506525322587202,0.9680771188662044,2022,0.984807753012208,0.17364817766693041,-0.9978589232386035,-0.06540312923014362,0,0,0,0,0,0,0,0,0,1,26.2,89.83333333333333,24.39583333333333,31.616666666666664,1009.6625,984.2416666666668,88.04166666666667,51.04166666666666,93.83333333333331,97.58333333333331,81.83333333333333,20.104166666666668,16.283333333333335,0.3445833333333333,1.3000000000000007,2.200000000000003,27.046875000000004,0.10649999999999998,6.664583333333333,277.375
1199,0.0,29.2,3.96,0,1504,-0.10116832198746231,-0.994869323391892,0.26696709897415294,0.9637056438899405,2022,0.984807753012208,0.17364817766693041,-0.9978589232386035,-0.06540312923014362,0,0,0,0,0,0,0,0,0,1,26.825000000000003,89.54166666666667,24.933333333333334,32.420833333333334,1009.1833333333334,983.8291666666668,60.125,37.625,38.375,249.08333333333331,85.79166666666667,217.2,18.89583333333333,0.3754166666666667,2.6999999999999993,3.6999999999999993,27.268749999999997,0.10552083333333331,9.597916666666666,303.3958333333333
1200,0.0,28.4,4.35,0,1505,-0.29936312297332496,-0.9541392564000593,0.28320550668230354,0.9590592479012022,2022,0.984807753012208,0.17364817766693041,-0.9978589232386035,-0.06540312923014362,0,0,0,0,0,0,0,0,0,1,26.975,89.08333333333333,25.0375,33.2875,1007.6791666666668,982.3583333333332,52.25,29.125,40.458333333333336,267.125,68.33333333333333,261.4125,14.145833333333334,0.38875,2.3999999999999986,4.600000000000001,27.489583333333332,0.1057708333333333,5.877083333333334,295.08333333333337
1201,0.0,29.2,4.61,0,1506,-0.4853019625310935,-0.8743466161445752,0.2993631229733591,0.9541392564000485,2022,0.9855560590580777,0.16934950384902475,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,0,0,1,27.0875,87.41666666666667,24.7875,33.47083333333334,1007.9208333333332,982.6208333333334,56.125,32.458333333333336,55.04166666666666,278.4166666666667,64.83333333333333,285.7958333333333,15.020833333333334,0.46125,2.6999999999999993,4.399999999999999,27.62083333333333,0.10585416666666665,4.322916666666667,208.41666666666666
1202,0.0,25.6,4.61,0,1507,-0.6513724827222269,-0.7587581226927869,0.31543533848525823,0.9489470729364682,2022,0.9855560590580777,0.16934950384902475,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,0,0,1,27.491666666666664,84.625,24.6625,33.7125,1009.6083333333332,984.3041666666668,52.79166666666666,17.041666666666668,71.91666666666667,265.4166666666667,82.58333333333333,243.26666666666665,14.270833333333334,0.5666666666666667,2.1999999999999993,5.599999999999994,27.776041666666668,0.10558333333333332,5.1,108.08333333333334
1203,0.0,24.8,4.59,0,1508,-0.7907757369376974,-0.6121059825476642,0.3314175682186334,0.943484178709981,2022,0.9855560590580777,0.16934950384902475,-0.9975640502598242,-0.06975647374412558,0,0,0,0,0,0,0,0,0,1,27.54583333333333,86.08333333333333,24.9875,33.954166666666666,1009.7333333333332,984.4208333333332,55.125,13.25,90.5,273.25,81.08333333333333,249.99166666666667,12.658333333333331,0.5183333333333333,3.3999999999999986,4.599999999999994,27.83125,0.10613541666666662,4.991666666666666,271.0625
1204,0.0,30.2,4.49,0,1509,-0.8978045395707374,-0.44039415155764317,0.3473052528448195,0.9377521321470808,2022,0.9855560590580777,0.16934950384902475,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,0,0,1,27.175,87.625,24.916666666666668,32.7625,1009.4791666666666,984.1333333333332,50.583333333333336,24.20833333333333,81.75,274.8333333333333,74.5,255.58333333333331,19.2375,0.4566666666666667,3.5,5.100000000000001,27.848958333333332,0.10631249999999998,10.964583333333334,197.54166666666666
1205,0.0,28.1,1.76,0,1510,-0.9680771188661998,-0.25065253225873785,0.3630938600064721,0.9317525684566694,2022,0.9855560590580777,0.16934950384902475,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,0,0,1,26.15,90.33333333333331,24.42083333333333,30.883333333333336,1009.6041666666666,984.1875,92.83333333333331,40.958333333333336,99.875,92.79166666666669,79.54166666666667,17.5,22.570833333333336,0.3320833333333333,2.599999999999998,3.599999999999998,27.630208333333336,0.10609374999999997,12.55,193.33333333333331
1206,0.0,33.5,4.06,0,1511,-0.9987165071710515,-0.0506491688387386,0.3787788856105751,0.9254871991635599,2022,0.9855560590580777,0.16934950384902475,-0.9972501850994857,-0.07410849019539925,0,0,0,0,0,0,0,0,0,1,26.8375,86.04166666666667,24.266666666666666,31.02083333333333,1009.9166666666666,984.5458333333332,90.08333333333331,26.95833333333333,94.16666666666669,232.875,96.20833333333331,169.14166666666668,25.254166666666663,0.5083333333333333,4.400000000000002,6.100000000000001,27.62291666666667,0.10622916666666664,17.327083333333334,182.41666666666663
1207,0.0,28.8,2.28,0,1512,-0.9884683243281079,0.1514277775045993,0.3943558551133192,0.9189578116202304,2022,0.9855560590580777,0.16934950384902475,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,0,0,1,26.45,87.95833333333333,24.27916666666667,31.15416666666667,1010.5791666666668,985.1666666666666,74.29166666666667,25.83333333333333,99.83333333333331,124.83333333333331,105.45833333333331,27.0875,21.48333333333333,0.41875,2.1999999999999993,2.8999999999999986,27.5375,0.10531249999999998,11.716666666666665,177.89583333333331
1208,0.0,31.7,4.2,0,1513,-0.9377521321470951,0.3473052528447809,0.4098203247965865,0.9121662684969338,2022,0.9855560590580777,0.16934950384902475,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,0,0,1,26.8375,85.54166666666667,24.204166666666666,31.504166666666663,1010.8416666666668,985.4541666666668,47.458333333333336,16.916666666666668,63.66666666666666,258.0416666666667,78.45833333333333,236.44583333333333,21.7375,0.5133333333333333,2.799999999999997,4.100000000000001,27.51354166666667,0.10385416666666662,13.608333333333334,176.33333333333334
1209,0.0,20.5,4.32,0,1514,-0.8486442574947474,0.5289640103269683,0.42516788303564124,0.9051145072503209,2022,0.9862856015372313,0.16504760586067782,-0.996917333733128,-0.07845909572784557,0,0,0,0,0,0,0,0,0,1,27.45833333333333,82.04166666666667,24.09583333333333,32.87083333333333,1010.0,984.675,53.91666666666666,17.708333333333332,87.54166666666667,243.75,87.25,197.9333333333333,15.320833333333333,0.6654166666666667,2.8999999999999986,5.100000000000001,27.41875,0.10340624999999998,7.3916666666666675,151.5
1210,0.0,23.8,4.57,0,1516,-0.5712682150947999,0.8207634412072711,0.4554947866906312,0.890238450808353,2022,0.9862856015372313,0.16504760586067782,-0.9965655024977614,-0.08280820751220469,0,0,0,0,0,0,0,0,0,1,27.558333333333334,85.875,24.954166666666666,34.125,1009.4166666666666,984.1208333333334,59.79166666666666,13.708333333333334,99.75,262.5833333333333,86.70833333333333,224.52916666666667,13.916666666666666,0.5266666666666667,3.5,5.699999999999999,27.352083333333333,0.10556249999999996,3.558333333333333,169.33333333333331
1211,0.0,21.2,4.77,0,1517,-0.39435585511333443,0.9189578116202238,0.47046548060275434,0.8824183993782198,2022,0.9862856015372313,0.16504760586067782,-0.9961946980917455,-0.08715574274765825,0,0,0,0,0,0,0,0,0,1,28.225,81.41666666666667,24.67083333333333,34.362500000000004,1008.6,983.3791666666666,50.958333333333336,11.416666666666666,96.91666666666669,265.9166666666667,81.25,245.9875,15.9,0.7258333333333334,3.1999999999999993,6.100000000000001,27.43125,0.1045833333333333,5.54375,126.02083333333333
1212,0.0,19.1,4.55,0,1520,0.20129852008867527,0.9795299412524914,0.5145554000286289,0.857457136130651,2022,0.9862856015372313,0.16504760586067782,-0.9961946980917455,-0.08715574274765825,0,0,0,0,0,0,0,0,0,1,28.21666666666667,81.125,24.64583333333333,34.02916666666666,1008.3833333333332,983.1541666666668,61.25,23.666666666666668,93.0,249.16666666666663,84.79166666666667,221.7,15.3375,0.7304166666666667,3.0,6.0,27.48020833333333,0.10465624999999996,7.341666666666666,122.0625
1213,0.0,24.5,4.02,0,1521,0.3943558551132732,0.9189578116202501,0.5289640103269609,0.8486442574947519,2022,0.9862856015372313,0.16504760586067782,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,0,0,1,27.84166666666667,85.16666666666667,25.10833333333333,34.050000000000004,1007.8166666666666,982.5791666666668,63.708333333333336,25.166666666666668,96.70833333333331,226.91666666666663,101.33333333333331,166.16666666666666,15.3625,0.5591666666666667,2.5,4.5,27.372916666666665,0.10683333333333332,5.822916666666666,136.5
1214,0.0,30.2,4.09,0,1522,0.5712682150947919,0.8207634412072766,0.5432217204804187,0.8395892819696389,2022,0.9862856015372313,0.16504760586067782,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,0,0,1,28.05,83.375,24.9625,34.1875,1008.0416666666666,982.8166666666666,63.79166666666666,27.625,87.41666666666667,224.125,103.625,162.48333333333332,14.729166666666666,0.6333333333333333,3.1999999999999993,5.799999999999997,27.37708333333333,0.10589583333333331,5.475,125.06250000000001
1215,0.0,29.5,4.04,0,1523,0.724792787229114,0.6889669190756927,0.5573244631224378,0.8302947927123754,2022,0.9862856015372313,0.16504760586067782,-0.9958049275746618,-0.0915016186634022,0,0,0,0,0,0,0,0,0,1,27.245833333333334,87.08333333333333,24.8625,32.9125,1009.7083333333334,984.3666666666668,57.04166666666666,22.20833333333333,76.41666666666667,248.66666666666663,88.54166666666667,208.0041666666667,15.4375,0.4754166666666666,3.1000000000000014,5.100000000000001,27.39375,0.10601041666666662,9.204166666666667,160.89583333333331
1216,0.0,29.9,4.07,0,1524,0.8486442574947421,0.5289640103269766,0.5712682150947892,0.8207634412072785,2022,0.9862856015372313,0.16504760586067782,-0.9953961983671787,-0.09584575252022441,0,0,0,0,0,0,0,0,0,1,27.3625,85.625,24.7,32.3375,1009.4208333333332,984.1041666666666,63.75,25.0,96.16666666666669,231.41666666666663,103.375,159.79166666666666,21.92083333333333,0.5345833333333333,3.799999999999997,4.100000000000001,27.46458333333333,0.1064583333333333,13.435416666666665,201.375
1217,0.0,25.2,3.87,0,1525,0.9377521321470719,0.3473052528448434,0.585048998595306,0.8109979465095024,2022,0.9862856015372313,0.16504760586067782,-0.9953961983671787,-0.09584575252022441,0,0,0,0,0,0,0,0,0,1,26.65833333333333,89.33333333333333,24.73333333333333,31.89583333333333,1009.2416666666668,983.8708333333334,68.625,35.458333333333336,96.125,237.29166666666663,86.33333333333333,194.37083333333337,20.141666666666666,0.3775,2.8999999999999986,4.700000000000003,27.45208333333333,0.10696874999999996,11.581249999999999,201.70833333333331
1218,0.0,25.9,3.84,0,1526,0.988468324328115,0.15142777750455277,0.5986628823126148,0.8010010944693848,2022,0.9862856015372313,0.16504760586067782,-0.9949685182509117,-0.10018806161207644,0,0,0,0,0,0,0,0,0,1,26.83333333333333,88.625,24.78333333333333,32.833333333333336,1008.9833333333332,983.6416666666668,69.5,37.083333333333336,94.0,228.83333333333331,97.20833333333331,176.4125,14.6875,0.4083333333333334,3.0,4.300000000000001,27.43229166666666,0.1076770833333333,5.741666666666666,239.24999999999997
1219,0.0,29.9,4.34,0,1527,0.9987165071710549,-0.05064916883867205,0.6121059825476611,0.7907757369377,2022,0.9862856015372313,0.16504760586067782,-0.9949685182509117,-0.10018806161207644,0,0,0,0,0,0,0,0,0,1,27.008333333333336,87.5,24.71666666666667,33.06666666666667,1008.6791666666668,983.3458333333332,62.875,26.45833333333333,94.04166666666669,272.7916666666667,64.125,256.96250000000003,14.433333333333332,0.4545833333333333,3.0,4.900000000000002,27.455208333333328,0.10736458333333332,6.464583333333334,206.18749999999997
1220,0.0,23.8,3.92,0,1528,0.9680771188662023,-0.25065253225872836,0.6253744643216365,0.7803247909520921,2022,0.9862856015372313,0.16504760586067782,-0.9945218953682734,-0.10452846326765336,0,0,0,0,0,0,0,0,0,1,26.879166666666663,88.45833333333333,24.79583333333333,33.016666666666666,1008.275,982.95,64.16666666666667,22.916666666666668,74.33333333333333,230.95833333333331,89.0,188.23333333333332,12.733333333333334,0.4154166666666667,3.0,5.199999999999999,27.422916666666666,0.1074895833333333,4.702083333333333,245.8125
1221,0.0,23.8,3.86,0,1529,0.8978045395707416,-0.4403941515576344,0.6384645424699844,0.7696512379049315,2022,0.9862856015372313,0.16504760586067782,-0.9945218953682734,-0.10452846326765336,0,0,0,0,0,0,0,0,0,1,26.90416666666667,88.33333333333333,24.804166666666664,32.987500000000004,1007.7375,982.4166666666666,65.70833333333333,25.875,84.625,235.91666666666663,82.16666666666667,203.87916666666663,11.870833333333332,0.41625,2.1000000000000014,2.700000000000003,27.384375,0.1078958333333333,5.514583333333333,174.91666666666669
1222,0.0,33.5,3.68,0,1530,0.7907757369377034,-0.6121059825476566,0.6513724827222217,0.7587581226927913,2022,0.9862856015372313,0.16504760586067782,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,0,0,1,27.17083333333333,88.0,24.995833333333334,33.545833333333334,1006.9875,981.7125,70.41666666666667,32.416666666666664,75.875,211.75,87.16666666666667,158.29166666666666,15.25,0.43375,2.400000000000002,5.800000000000004,27.5875,0.1079270833333333,3.8062500000000004,228.4375
1223,0.0,29.9,4.68,0,1531,0.6513724827222344,-0.7587581226927804,0.6640946027672398,0.7476485528478083,2022,0.9862856015372313,0.16504760586067782,-0.9940563382223195,-0.10886687485196507,0,0,0,0,0,0,0,0,0,1,27.7625,86.25,25.2375,34.5,1007.0083333333332,981.7833333333332,53.333333333333336,24.45833333333333,78.83333333333333,269.875,66.58333333333333,277.5458333333333,13.633333333333333,0.51875,3.0,6.300000000000004,27.993749999999995,0.10555208333333332,3.6187500000000004,220.43749999999997
1224,0.0,25.6,4.13,0,1532,0.485301962531102,-0.8743466161445704,0.6766272733037542,0.7363256976512003,2022,0.9862856015372313,0.16504760586067782,-0.9935718556765875,-0.11320321376790694,0,0,0,0,0,0,0,0,0,1,27.575,87.70833333333333,25.320833333333336,34.02916666666667,1008.4291666666668,983.1583333333332,71.04166666666667,35.583333333333336,93.25,245.75,79.20833333333333,213.975,13.175,0.46,2.799999999999997,4.899999999999999,27.977083333333333,0.10496874999999997,5.28125,272.95833333333337
1225,0.0,27.4,4.4,0,1533,0.2993631229733885,-0.9541392564000393,0.6889669190756846,0.7247927872291218,2022,0.9862856015372313,0.16504760586067782,-0.9935718556765875,-0.11320321376790694,0,0,0,0,0,0,0,0,0,1,27.695833333333336,86.875,25.304166666666664,33.93333333333333,1008.525,983.2583333333332,57.29166666666666,32.041666666666664,71.91666666666667,264.7083333333333,66.125,251.3708333333333,15.729166666666666,0.4916666666666667,3.6999999999999993,4.900000000000002,28.060416666666665,0.10569791666666664,7.377083333333333,313.5208333333333
1226,0.0,28.4,4.38,0,1534,0.1011683219874155,-0.9948693233918968,0.7011100198920519,0.713053111631221,2022,0.9862856015372313,0.16504760586067782,-0.9930684569549263,-0.1175373974578376,0,0,0,0,0,0,0,0,0,1,27.6625,88.0,25.491666666666664,34.05833333333333,1007.8083333333334,982.5708333333332,52.5,24.95833333333333,69.08333333333333,265.0416666666667,71.08333333333333,253.8125,15.608333333333334,0.4495833333333333,2.6000000000000014,4.300000000000004,28.20416666666667,0.10652083333333331,7.3062499999999995,301.64583333333337
1227,0.0,29.2,4.04,0,1535,-0.1011683219873843,-0.9948693233919,0.7130531116312183,0.7011100198920547,2022,0.9862856015372313,0.16504760586067782,-0.9930684569549263,-0.1175373974578376,0,0,0,0,0,0,0,0,0,1,27.48333333333333,88.70833333333333,25.433333333333334,33.641666666666666,1008.1625,982.8875,59.708333333333336,29.08333333333333,78.125,250.58333333333331,80.04166666666667,223.5,16.841666666666665,0.41875,3.1000000000000014,4.0,28.137500000000003,0.10681249999999998,8.158333333333333,282.375
1228,0.0,29.2,4.8,0,1536,-0.2993631229733586,-0.9541392564000486,0.7247927872291192,0.6889669190756873,2022,0.9862856015372313,0.16504760586067782,-0.9925461516413221,-0.12186934340514717,0,0,0,0,0,0,0,0,0,1,28.116666666666664,87.41666666666667,25.816666666666663,34.45,1007.7916666666666,982.575,38.91666666666666,19.20833333333333,45.375,286.9583333333333,56.958333333333336,304.5541666666667,18.370833333333334,0.4854166666666666,3.400000000000002,5.0,28.18958333333333,0.1054270833333333,10.085416666666667,319.1875
1229,0.0,33.5,4.01,0,1537,-0.4853019625310746,-0.8743466161445856,0.7363256976511977,0.6766272733037569,2022,0.9862856015372313,0.16504760586067782,-0.9925461516413221,-0.12186934340514717,0,0,0,0,0,0,0,0,0,1,27.84166666666667,88.625,25.77916666666667,34.30416666666667,1007.2625,982.025,60.625,28.375,89.625,241.54166666666663,85.875,198.19583333333333,17.0875,0.4295833333333334,2.3000000000000007,4.300000000000004,28.23229166666667,0.10430208333333332,7.754166666666666,303.8333333333333
1230,0.0,28.1,3.78,0,1538,-0.6513724827222106,-0.7587581226928009,0.7476485528478082,0.66409460276724,2022,0.9862856015372313,0.16504760586067782,-0.992004949679715,-0.12619896913583006,0,0,0,0,0,0,0,0,0,1,27.066666666666663,88.625,25.0,32.85,1007.3916666666668,982.1,72.29166666666667,29.95833333333333,96.45833333333331,221.125,83.0,173.71666666666667,16.208333333333332,0.4120833333333333,2.3999999999999986,5.100000000000001,28.092708333333334,0.10410416666666662,8.839583333333332,200.60416666666663
1231,0.0,27.4,3.55,0,1539,-0.7907757369376842,-0.6121059825476813,0.7587581226927912,0.6513724827222219,2022,0.9855560590580777,0.16934950384902475,-0.992004949679715,-0.12619896913583006,0,0,0,0,0,0,0,0,0,1,27.429166666666664,84.75,24.620833333333334,32.92916666666667,1008.3875,983.0833333333334,67.20833333333333,18.25,98.95833333333331,197.5,85.91666666666667,155.9625,16.004166666666666,0.5608333333333334,2.799999999999997,4.0,27.93125,0.10401041666666665,7.699999999999999,140.1875
1232,0.0,22.3,3.09,0,1540,-0.8978045395707529,-0.44039415155761147,0.7696512379049336,0.6384645424699819,2022,0.9855560590580777,0.16934950384902475,-0.9914448613738104,-0.13052619222005163,0,0,0,0,0,0,0,0,0,1,26.84583333333333,88.70833333333333,24.820833333333336,32.858333333333334,1009.8708333333334,984.4833333333332,77.875,32.0,98.66666666666669,177.75,107.29166666666669,93.7625,14.445833333333333,0.3991666666666666,2.3999999999999986,3.9999999999999964,27.788541666666667,0.1067083333333333,5.085416666666667,134.85416666666666
1233,0.0,24.5,4.26,0,1541,-0.9680771188661944,-0.2506525322587587,0.7803247909520897,0.6253744643216395,2022,0.9855560590580777,0.16934950384902475,-0.9908658973868822,-0.13485093027372277,0,0,0,0,0,0,0,0,0,1,27.558333333333334,85.25,24.85833333333333,33.725,1010.1458333333334,984.8083333333334,60.16666666666666,21.0,75.875,244.95833333333331,77.08333333333333,233.32083333333333,14.745833333333332,0.5445833333333333,2.3000000000000007,5.100000000000001,27.735416666666666,0.10718749999999996,5.795833333333333,100.45833333333331
1234,0.0,22.7,4.9,0,1542,-0.9987165071710533,-0.050649168838703365,0.7907757369376976,0.6121059825476641,2022,0.9855560590580777,0.16934950384902475,-0.9908658973868822,-0.13485093027372277,0,0,0,0,0,0,0,0,0,1,27.7875,84.41666666666667,24.8875,34.229166666666664,1010.05,984.7458333333334,38.54166666666666,15.0,62.0,284.3333333333333,55.25,311.3625,13.883333333333333,0.59,2.900000000000002,5.200000000000003,27.73541666666667,0.10508333333333332,4.65625,166.6875
1235,0.0,23.0,4.67,0,1543,-0.9884683243281198,0.1514277775045218,0.8010010944693825,0.5986628823126178,2022,0.9855560590580777,0.16934950384902475,-0.9902680687415704,-0.13917310096006494,0,0,0,0,0,0,0,0,0,1,28.1375,82.54166666666667,24.866666666666664,34.34583333333333,1009.7208333333332,984.4583333333334,41.333333333333336,17.0,67.91666666666667,271.1666666666667,70.20833333333333,266.175,14.204166666666666,0.6699999999999999,2.6999999999999993,5.100000000000001,27.988541666666666,0.10215624999999998,5.981249999999999,157.125
1236,0.0,24.8,4.25,0,1544,-0.9377521321470828,0.347305252844814,0.8109979465095002,0.585048998595309,2022,0.9855560590580777,0.16934950384902475,-0.9902680687415704,-0.13917310096006494,0,0,0,0,0,0,0,0,0,1,27.258333333333336,88.20833333333333,25.133333333333336,33.7,1011.0875,985.7166666666668,47.333333333333336,19.0,79.16666666666667,252.95833333333331,79.41666666666667,229.79166666666663,12.741666666666667,0.4304166666666666,3.1999999999999993,5.099999999999998,28.09270833333333,0.10460416666666664,4.85625,203.45833333333331
1237,0.0,26.6,4.33,0,1545,-0.8486442574947588,0.52896401032695,0.8207634412072763,0.5712682150947923,2022,0.9855560590580777,0.16934950384902475,-0.9896513868196702,-0.1434926219911794,0,0,0,0,0,0,0,0,0,1,27.39583333333333,86.66666666666667,24.95,33.65416666666667,1010.9916666666668,985.65,36.5,14.208333333333334,63.66666666666666,265.0833333333333,64.875,263.1041666666667,12.8375,0.4933333333333333,2.5,3.299999999999997,27.847916666666666,0.10490624999999999,5.545833333333333,269.22916666666663
1238,0.0,28.1,3.85,0,1546,-0.7247927872291356,0.6889669190756701,0.8302947927123753,0.557324463122438,2022,0.9855560590580777,0.16934950384902475,-0.9896513868196702,-0.1434926219911794,0,0,0,0,0,0,0,0,0,1,26.84583333333333,88.75,24.8,32.71666666666667,1010.85,985.4416666666666,43.958333333333336,15.833333333333334,70.41666666666667,235.875,74.125,203.3166666666667,15.204166666666666,0.4066666666666667,2.8000000000000007,3.5,27.902083333333334,0.10554166666666664,7.154166666666667,191.97916666666663
1239,0.0,23.4,4.05,0,1547,-0.5712682150948175,0.8207634412072587,0.8395892819696388,0.543221720480419,2022,0.9855560590580777,0.16934950384902475,-0.9890158633619168,-0.14780941112961046,0,0,0,0,0,0,0,0,0,1,28.066666666666663,81.75,24.616666666666664,33.92916666666667,1010.1416666666668,984.8583333333332,45.66666666666666,13.5,96.95833333333331,224.75,94.875,176.89583333333334,12.420833333333334,0.7029166666666667,3.6000000000000014,4.400000000000006,27.953124999999996,0.10568749999999995,5.958333333333334,223.04166666666666
1240,0.0,20.2,3.65,0,1548,-0.394355855113302,0.9189578116202377,0.8486442574947517,0.5289640103269612,2022,0.9855560590580777,0.16934950384902475,-0.9890158633619168,-0.14780941112961046,0,0,0,0,0,0,0,0,0,1,27.354166666666668,83.25,24.2375,32.958333333333336,1010.3333333333334,984.9791666666666,53.833333333333336,14.5,98.625,205.875,115.83333333333331,111.72083333333336,12.475,0.6145833333333334,3.3000000000000007,3.6000000000000014,27.885416666666664,0.1056458333333333,5.572916666666667,236.875
1241,0.0,24.5,3.65,0,1549,-0.20129852008870597,0.979529941252485,0.857457136130649,0.5145554000286321,2022,0.9855560590580777,0.16934950384902475,-0.9883615104677607,-0.15212338618991714,0,0,0,0,0,0,0,0,0,1,27.5875,82.83333333333333,24.391666666666666,32.579166666666666,1010.45,985.125,62.083333333333336,10.708333333333334,96.75,200.08333333333331,104.45833333333331,131.80416666666667,16.787499999999998,0.6383333333333333,3.099999999999998,4.0000000000000036,27.863541666666663,0.10485416666666662,10.466666666666669,304.58333333333337
1242,0.0,27.7,4.84,0,1550,1.964386723728472e-15,1.0,0.8660254037844375,0.5000000000000019,2022,0.9855560590580777,0.16934950384902475,-0.9883615104677607,-0.15212338618991714,0,0,0,0,0,0,0,0,0,1,27.95,80.75,24.2875,33.079166666666666,1010.3916666666668,985.1083333333332,51.583333333333336,9.375,62.16666666666666,276.4583333333333,55.875,288.5708333333333,18.766666666666666,0.7374999999999999,3.400000000000002,4.5,27.9625,0.10362499999999997,11.370833333333334,324.97916666666663
1243,0.0,27.4,3.83,0,1550,1.964386723728472e-15,1.0,0.8660254037844375,0.5000000000000019,2022,0.9855560590580777,0.16934950384902475,-0.9876883405951377,-0.15643446504023104,0,0,0,0,0,0,0,0,0,1,26.575,89.125,24.633333333333336,32.2,1010.8791666666666,985.45,55.958333333333336,27.58333333333333,60.0,240.20833333333331,67.125,225.05416666666667,16.166666666666668,0.3808333333333333,3.1000000000000014,4.300000000000004,27.938541666666666,0.10460416666666662,8.204166666666667,274.54166666666663
1244,0.0,25.6,3.61,0,1551,0.20129852008865415,0.9795299412524957,0.8743466161445819,0.4853019625310815,2022,0.9855560590580777,0.16934950384902475,-0.9876883405951377,-0.15643446504023104,0,0,0,0,0,0,0,0,0,1,26.491666666666664,88.375,24.40416666666667,32.075,1010.9083333333332,985.4833333333332,50.583333333333336,23.666666666666668,51.583333333333336,224.375,82.29166666666667,190.225,13.6375,0.4075,3.1999999999999993,3.900000000000002,27.79895833333333,0.1059583333333333,6.910416666666666,245.20833333333331
1245,0.0,30.2,4.14,0,1552,0.3943558551133056,0.9189578116202362,0.882418399378218,0.47046548060275767,2022,0.9855560590580777,0.16934950384902475,-0.9869963665602319,-0.160742565603826,0,0,0,0,0,0,0,0,0,1,26.820833333333336,88.08333333333333,24.65833333333333,32.69583333333333,1010.8041666666668,985.3958333333334,37.5,23.08333333333333,37.375,260.9166666666667,61.958333333333336,268.7958333333333,15.483333333333334,0.4258333333333333,2.8000000000000007,3.1000000000000014,27.875,0.10574999999999997,6.741666666666667,243.54166666666666
1246,0.0,28.1,4.55,0,1553,0.5712682150947741,0.820763441207289,0.8902384508083513,0.4554947866906346,2022,0.984807753012208,0.17364817766693041,-0.9869963665602319,-0.160742565603826,0,0,0,0,0,0,0,0,0,1,27.0375,87.125,24.704166666666666,32.987500000000004,1011.4083333333332,986.0041666666666,32.916666666666664,18.916666666666668,33.666666666666664,283.4166666666667,48.875,323.9916666666667,15.133333333333333,0.4633333333333333,2.8000000000000007,4.5,28.08125,0.1046458333333333,7.222916666666666,287.5
1247,0.0,24.1,4.75,0,1554,0.7247927872290992,0.6889669190757084,0.8978045395707406,0.44039415155763656,2022,0.984807753012208,0.17364817766693041,-0.9862856015372313,-0.16504760586067815,0,0,0,0,0,0,0,0,0,1,27.416666666666668,82.75,24.175,32.86666666666667,1011.7291666666666,986.3583333333332,27.916666666666668,12.541666666666666,30.916666666666668,282.5833333333333,47.91666666666666,329.5,15.208333333333334,0.6425,3.0,4.5,28.06875,0.10165624999999998,8.3875,304.5625
